Date,SWE,PREC_ACCUM,TMax_F,TMin_F,TAge_F,PREC_INCR
1998-04-15,16.1,26.1,36,20,26,0.30
1998-04-16,16.3,26.4,39,21,27,0.00
1998-04-17,16.4,26.4,39,20,28,0.20
1998-04-18,16.6,26.6,49,18,31,0.00
1998-04-19,16.7,26.6,49,25,36,0.00
1998-04-20,16.6,26.6,60,28,40,0.00
1998-04-21,16.3,26.6,63,30,46,0.00
1998-04-22,15.7,26.6,68,37,51,0.00
1998-04-23,15.0,26.6,68,43,54,0.00
1998-04-24,14.0,26.6,49,29,38,0.50
1998-04-25,13.8,27.1,44,24,33,0.10
1998-04-26,13.9,27.2,51,22,35,0.00
1998-04-27,13.6,27.2,57,26,40,0.00
1998-04-28,12.9,27.2,64,31,44,0.00
1998-04-29,12.2,27.2,65,35,49,0.00
1998-04-30,11.2,27.2,67,39,53,0.00
1998-05-01,10.1,27.2,67,41,53,0.00
1998-05-02,9.0,27.2,67,41,54,0.00
1998-05-03,7.8,27.2,64,39,52,0.00
1998-05-04,6.7,27.2,61,35,43,0.00
1998-05-05,6.2,27.2,56,33,40,0.20
1998-05-06,5.7,27.4,47,34,38,0.10
1998-05-07,5.2,27.5,56,35,42,0.00
1998-05-08,4.3,27.5,54,35,42,0.10
1998-05-09,3.5,27.6,59,36,46,0.00
1998-05-10,2.6,27.6,54,30,39,0.10
1998-05-11,1.6,27.7,49,31,38,0.00
1998-05-12,0.0,27.7,54,34,42,0.00
1998-05-13,0.0,27.7,46,31,37,0.40
1998-05-14,0.0,28.1,48,26,37,0.00
1998-05-15,0.0,28.1,49,31,37,0.90
1998-05-16,0.0,29.0,59,36,48,0.00
1998-05-17,0.0,29.0,51,29,41,0.00
1998-05-18,0.0,29.0,59,28,44,0.00
1998-05-19,0.0,29.0,67,45,56,0.00
1998-05-20,0.0,29.0,69,39,55,0.00
1998-05-21,0.0,29.0,53,30,38,1.00
1998-05-22,0.0,30.0,47,29,36,0.00
1998-05-23,0.0,30.0,56,30,43,0.00
1998-05-24,0.0,30.0,58,38,47,0.00
1998-05-25,0.0,30.0,67,41,54,0.00
1998-05-26,0.0,30.0,59,33,45,0.00
1998-05-27,0.0,30.0,58,31,45,0.00
1998-05-28,0.0,30.0,65,36,53,0.00
1998-05-29,0.0,30.0,67,38,56,0.00
1998-05-30,0.0,30.0,58,34,45,0.00
1998-05-31,0.0,30.0,65,35,52,0.00
1998-06-01,0.0,30.0,66,41,54,0.00
1998-06-02,0.0,30.0,71,44,58,0.00
1998-06-03,0.0,30.0,65,35,49,0.50
1998-06-04,0.0,30.5,42,32,36,0.90
1998-06-05,0.0,31.4,54,33,43,0.00
1998-06-06,0.0,31.4,56,37,45,0.00
1998-06-07,0.0,31.4,54,35,41,0.80
1998-06-08,0.0,32.2,56,37,44,0.20
1998-06-09,0.0,32.4,48,37,41,0.30
1998-06-10,0.0,32.7,51,35,42,0.00
1998-06-11,0.0,32.7,60,35,46,0.00
1998-06-12,0.0,32.7,67,37,51,0.00
1998-06-13,0.0,32.7,54,38,43,0.80
1998-06-14,0.0,33.5,55,39,47,0.00
1998-06-15,0.0,33.5,61,38,49,0.00
1998-06-16,0.0,33.5,53,31,38,0.70
1998-06-17,0.0,34.2,37,29,33,1.30
1998-06-18,0.7,35.5,64,35,51,0.00
1998-06-19,0.0,35.5,68,38,55,0.00
1998-06-20,0.0,35.5,64,35,51,0.00
1998-06-21,0.0,35.5,72,43,56,0.00
1998-06-22,0.0,35.5,72,45,59,0.00
1998-06-23,0.0,35.5,64,42,53,0.00
1998-06-24,0.0,35.5,68,43,54,0.00
1998-06-25,0.0,35.5,71,45,58,0.00
1998-06-26,0.0,35.5,64,38,52,0.00
1998-06-27,0.0,35.5,64,35,50,0.00
1998-06-28,0.0,35.5,77,46,62,0.00
1998-06-29,0.0,35.5,80,49,65,0.00
1998-06-30,0.0,35.5,84,49,66,0.00
1998-07-01,0.0,35.5,82,54,67,0.00
1998-07-02,0.0,35.5,82,54,68,0.10
1998-07-03,0.0,35.6,82,54,67,0.00
1998-07-04,0.0,35.6,79,54,66,0.00
1998-07-05,0.0,35.6,76,52,63,0.10
1998-07-06,0.0,35.7,79,48,64,0.00
1998-07-07,0.0,35.7,77,53,63,0.00
1998-07-08,0.0,35.7,77,49,64,0.00
1998-07-09,0.0,35.7,84,54,67,0.00
1998-07-10,0.0,35.7,80,56,64,0.00
1998-07-11,0.0,35.7,80,53,67,0.00
1998-07-12,0.0,35.7,80,52,67,0.00
1998-07-13,0.0,35.7,84,58,70,0.00
1998-07-14,0.0,35.7,83,58,70,0.00
1998-07-15,0.0,35.7,87,52,70,0.00
1998-07-16,0.0,35.7,88,54,70,0.00
1998-07-17,0.0,35.7,90,56,73,0.00
1998-07-18,0.0,35.7,90,62,76,0.00
1998-07-19,0.0,35.7,91,61,75,0.00
1998-07-20,0.0,35.7,87,53,70,0.20
1998-07-21,0.0,35.9,81,53,67,0.00
1998-07-22,0.0,35.9,76,57,63,0.00
1998-07-23,0.0,35.9,77,54,61,0.30
1998-07-24,0.0,36.2,72,53,60,0.00
1998-07-25,0.0,36.2,69,52,59,0.20
1998-07-26,0.0,36.4,73,53,60,0.10
1998-07-27,0.0,36.5,79,54,61,0.00
1998-07-28,0.0,36.5,72,53,58,0.10
1998-07-29,0.0,36.6,76,50,62,0.00
1998-07-30,0.0,36.6,81,48,62,0.00
1998-07-31,0.0,36.6,76,49,62,0.00
1998-08-01,0.0,36.6,70,48,59,0.00
1998-08-02,0.0,36.6,71,49,60,0.00
1998-08-03,0.0,36.6,76,50,62,0.00
1998-08-04,0.0,36.6,78,47,63,0.00
1998-08-05,0.0,36.6,82,53,66,0.00
1998-08-06,0.0,36.6,84,57,70,0.00
1998-08-07,0.0,36.6,85,56,69,0.00
1998-08-08,0.0,36.6,82,54,65,0.00
1998-08-09,0.0,36.6,80,51,65,0.00
1998-08-10,0.0,36.6,80,53,64,0.00
1998-08-11,0.0,36.6,80,50,65,0.00
1998-08-12,0.0,36.6,80,52,65,0.00
1998-08-13,0.0,36.6,81,54,67,0.00
1998-08-14,0.0,36.6,82,58,69,0.00
1998-08-15,0.0,36.6,82,59,68,0.00
1998-08-16,0.0,36.6,80,57,67,0.00
1998-08-17,0.0,36.6,82,53,66,0.10
1998-08-18,0.0,36.7,70,51,58,0.20
1998-08-19,0.0,36.9,76,50,62,0.00
1998-08-20,0.0,36.9,78,51,62,0.00
1998-08-21,0.0,36.9,79,50,63,0.00
1998-08-22,0.0,36.9,81,51,66,0.00
1998-08-23,0.0,36.9,81,51,66,0.20
1998-08-24,0.0,37.1,77,44,61,0.00
1998-08-25,0.0,37.1,78,50,58,0.20
1998-08-26,0.0,37.3,75,47,56,0.20
1998-08-27,0.0,37.5,73,45,60,0.00
1998-08-28,0.0,37.5,79,48,62,0.00
1998-08-29,0.0,37.5,82,54,65,0.00
1998-08-30,0.0,37.5,84,57,69,0.00
1998-08-31,0.0,37.5,72,53,62,0.00
1998-09-01,0.0,37.5,76,50,58,0.00
1998-09-02,0.0,37.5,76,50,62,0.00
1998-09-03,0.0,37.5,80,54,66,0.00
1998-09-04,0.0,37.5,83,59,66,0.00
1998-09-05,0.0,37.5,74,57,63,0.00
1998-09-06,0.0,37.5,72,54,61,0.00
1998-09-07,0.0,37.5,79,54,63,0.00
1998-09-08,0.0,37.5,75,50,61,0.30
1998-09-09,0.0,37.8,77,51,60,0.00
1998-09-10,0.0,37.8,70,47,54,0.40
1998-09-11,0.0,38.2,62,45,52,0.10
1998-09-12,0.0,38.3,66,43,49,0.00
1998-09-13,0.0,38.3,64,42,51,0.00
1998-09-14,0.0,38.3,73,46,57,0.00
1998-09-15,0.0,38.3,76,50,61,0.00
1998-09-16,0.0,38.3,76,51,61,0.00
1998-09-17,0.0,38.3,79,53,63,0.00
1998-09-18,0.0,38.3,73,43,59,0.00
1998-09-19,0.0,38.3,59,36,47,0.00
1998-09-20,0.0,38.3,45,35,42,0.20
1998-09-21,0.0,38.5,41,33,37,0.30
1998-09-22,0.0,38.8,64,34,47,0.00
1998-09-23,0.0,38.8,60,41,48,0.00
1998-09-24,0.0,38.8,69,41,52,0.00
1998-09-25,0.0,38.8,62,38,45,0.20
1998-09-26,0.0,39.0,60,38,48,0.00
1998-09-27,0.0,39.0,69,39,52,0.00
1998-09-28,0.0,39.0,71,45,57,0.00
1998-09-29,0.0,39.0,74,46,56,0.10
1998-09-30,0.0,39.1,67,43,51,0.00
1998-10-01,0.0,0.0,54,37,43,0.30
1998-10-02,0.0,0.3,63,37,47,0.00
1998-10-03,0.0,0.3,41,29,33,1.00
1998-10-04,0.3,1.3,35,23,28,0.60
1998-10-05,0.6,1.9,48,23,32,0.00
1998-10-06,0.1,1.9,57,27,41,0.00
1998-10-07,0.0,1.9,65,35,49,0.00
1998-10-08,0.0,1.9,64,41,50,0.00
1998-10-09,0.0,1.9,63,38,49,0.00
1998-10-10,0.0,1.9,52,28,41,0.00
1998-10-11,0.0,1.9,59,26,42,0.00
1998-10-12,0.0,1.9,65,38,50,0.00
1998-10-13,0.0,1.9,68,38,52,0.10
1998-10-14,0.0,2.0,60,31,44,0.00
1998-10-15,0.0,2.0,44,26,32,0.30
1998-10-16,0.0,2.3,32,24,28,0.10
1998-10-17,0.0,2.4,44,26,33,0.10
1998-10-18,0.0,2.5,49,24,36,0.00
1998-10-19,0.0,2.5,56,29,39,0.00
1998-10-20,0.0,2.5,53,28,39,0.00
1998-10-21,0.0,2.5,54,28,39,0.00
1998-10-22,0.0,2.5,57,36,43,0.00
1998-10-23,0.0,2.5,53,33,39,0.00
1998-10-24,0.0,2.5,57,33,43,0.00
1998-10-25,0.0,2.5,50,35,40,0.10
1998-10-26,0.0,2.6,51,37,41,0.10
1998-10-27,0.0,2.7,48,34,39,0.00
1998-10-28,0.0,2.7,47,30,37,0.10
1998-10-29,0.0,2.8,43,30,35,0.30
1998-10-30,0.2,3.1,35,31,33,0.10
1998-10-31,0.0,3.2,46,30,34,0.10
1998-11-01,0.0,3.3,43,28,34,0.00
1998-11-02,0.0,3.3,33,27,31,0.10
1998-11-03,0.1,3.4,38,21,26,0.10
1998-11-04,0.1,3.5,42,20,29,0.00
1998-11-05,0.0,3.5,47,25,31,0.50
1998-11-06,0.6,4.0,30,16,22,1.00
1998-11-07,1.6,5.0,42,14,26,0.10
1998-11-08,1.6,5.1,30,14,22,0.60
1998-11-09,2.2,5.7,28,14,18,0.30
1998-11-10,2.4,6.0,33,14,20,0.10
1998-11-11,2.5,6.1,33,16,23,0.00
1998-11-12,2.4,6.1,41,17,25,0.00
1998-11-13,2.4,6.1,46,21,31,0.00
1998-11-14,2.3,6.1,61,30,42,0.00
1998-11-15,2.3,6.1,53,29,39,0.00
1998-11-16,2.2,6.1,52,28,37,0.10
1998-11-17,2.2,6.2,53,26,35,0.20
1998-11-18,2.4,6.4,36,17,25,0.20
1998-11-19,2.4,6.6,35,15,22,0.00
1998-11-20,2.4,6.6,44,15,27,0.00
1998-11-21,2.4,6.6,55,32,43,0.00
1998-11-22,2.4,6.6,42,30,35,0.20
1998-11-23,2.5,6.8,59,31,42,0.00
1998-11-24,2.4,6.8,44,21,31,0.20
1998-11-25,2.4,7.0,48,23,35,0.00
1998-11-26,2.4,7.0,62,31,43,0.00
1998-11-27,2.4,7.0,57,36,43,0.00
1998-11-28,2.4,7.0,45,33,38,0.10
1998-11-29,2.4,7.1,38,30,33,0.00
1998-11-30,2.3,7.1,55,33,40,0.00
1998-12-01,2.3,7.1,,,,0.00
1998-12-02,2.3,7.1,52,30,37,0.00
1998-12-03,2.3,7.1,59,30,42,0.00
1998-12-04,2.3,7.1,39,12,24,0.90
1998-12-05,3.1,8.0,25,2,10,0.00
1998-12-06,3.1,8.0,28,2,11,0.10
1998-12-07,3.1,8.1,23,5,10,0.00
1998-12-08,3.1,8.1,30,8,18,0.20
1998-12-09,3.1,8.3,22,4,12,0.00
1998-12-10,3.2,8.3,40,4,17,0.10
1998-12-11,3.2,8.4,43,16,27,0.00
1998-12-12,3.2,8.4,41,22,30,0.00
1998-12-13,3.2,8.4,58,23,36,0.00
1998-12-14,3.2,8.4,45,24,32,0.00
1998-12-15,3.2,8.4,43,23,29,0.00
1998-12-16,3.2,8.4,55,22,32,0.00
1998-12-17,3.2,8.4,49,28,35,0.00
1998-12-18,3.2,8.4,31,7,20,0.00
1998-12-19,3.2,8.4,10,-4,3,0.00
1998-12-20,3.4,8.4,6,-12,-6,0.00
1998-12-21,3.5,8.4,8,-10,-4,0.00
1998-12-22,3.5,8.4,19,-7,0,0.00
1998-12-23,3.5,8.4,14,-7,1,0.00
1998-12-24,3.5,8.4,25,2,14,0.10
1998-12-25,3.5,8.5,35,16,25,0.10
1998-12-26,3.5,8.6,41,22,28,0.10
1998-12-27,3.5,8.7,32,23,27,0.00
1998-12-28,3.5,8.7,35,25,31,0.10
1998-12-29,3.5,8.8,42,29,34,0.00
1998-12-30,3.5,8.8,47,27,33,0.10
1998-12-31,3.6,8.9,38,26,30,0.40
1999-01-01,4.0,9.3,34,16,24,0.20
1999-01-02,4.2,9.5,31,11,19,0.00
1999-01-03,4.2,9.5,28,9,15,0.00
1999-01-04,4.2,9.5,36,12,22,0.00
1999-01-05,4.2,9.5,39,25,30,0.00
1999-01-06,4.2,9.5,50,26,35,0.00
1999-01-07,4.2,9.5,40,20,30,0.00
1999-01-08,4.2,9.5,34,15,20,0.00
1999-01-09,4.2,9.5,36,18,26,0.00
1999-01-10,4.2,9.5,43,27,32,0.00
1999-01-11,4.2,9.5,53,27,35,0.00
1999-01-12,4.2,9.5,38,21,28,0.00
1999-01-13,4.2,9.5,40,18,25,0.00
1999-01-14,4.2,9.5,51,17,31,0.00
1999-01-15,4.2,9.5,40,24,31,0.10
1999-01-16,4.2,9.6,35,21,28,0.40
1999-01-17,4.5,10.0,35,18,25,0.10
1999-01-18,4.5,10.1,40,24,33,0.90
1999-01-19,5.5,11.0,36,24,28,0.20
1999-01-20,5.6,11.2,35,23,29,0.60
1999-01-21,6.3,11.8,24,15,21,1.10
1999-01-22,7.7,12.9,32,14,22,0.40
1999-01-23,7.7,13.3,40,22,28,0.30
1999-01-24,8.0,13.6,30,20,22,0.40
1999-01-25,8.3,14.0,33,16,24,0.00
1999-01-26,8.3,14.0,35,21,24,0.30
1999-01-27,8.6,14.3,24,6,16,0.10
1999-01-28,8.6,14.4,38,4,16,0.00
1999-01-29,8.6,14.4,48,13,26,0.00
1999-01-30,8.6,14.4,48,18,27,0.10
1999-01-31,8.6,14.5,41,23,28,0.30
1999-02-01,8.9,14.8,29,8,18,0.30
1999-02-02,9.1,15.1,37,9,22,0.10
1999-02-03,9.1,15.2,42,22,29,0.00
1999-02-04,9.1,15.2,51,26,33,0.10
1999-02-05,9.3,15.3,35,22,27,0.20
1999-02-06,9.6,15.5,47,20,29,0.20
1999-02-07,9.7,15.7,41,29,35,0.20
1999-02-08,9.8,15.9,38,25,31,0.50
1999-02-09,10.3,16.4,48,21,38,0.60
1999-02-10,10.8,17.0,24,-1,11,0.30
1999-02-11,11.3,17.3,25,-1,9,0.00
1999-02-12,11.3,17.3,49,5,26,0.00
1999-02-13,11.3,17.3,62,22,36,0.00
1999-02-14,11.3,17.3,48,19,32,0.00
1999-02-15,11.3,17.3,38,13,22,0.00
1999-02-16,11.3,17.3,42,15,28,0.00
1999-02-17,11.3,17.3,36,20,27,0.70
1999-02-18,11.8,18.0,40,14,27,0.10
1999-02-19,11.9,18.1,33,13,22,0.10
1999-02-20,12.0,18.2,38,10,22,0.00
1999-02-21,12.0,18.2,41,15,24,0.40
1999-02-22,12.4,18.6,34,14,20,0.10
1999-02-23,12.4,18.7,43,17,29,0.00
1999-02-24,12.4,18.7,54,24,37,0.00
1999-02-25,12.5,18.7,52,18,34,0.20
1999-02-26,12.7,18.9,35,13,21,0.00
1999-02-27,12.7,18.9,46,14,30,0.00
1999-02-28,12.7,18.9,58,26,40,0.00
1999-03-01,12.7,18.9,49,22,33,0.10
1999-03-02,12.8,19.0,47,17,31,0.00
1999-03-03,12.8,19.0,52,26,37,0.00
1999-03-04,12.8,19.0,43,9,23,0.40
1999-03-05,13.3,19.4,41,5,18,0.00
1999-03-06,13.4,19.4,44,13,26,0.10
1999-03-07,13.4,19.5,38,16,29,0.10
1999-03-08,13.4,19.6,41,13,27,0.00
1999-03-09,13.4,19.6,41,19,26,0.50
1999-03-10,13.9,20.1,41,10,24,0.10
1999-03-11,14.1,20.2,41,19,26,0.10
1999-03-12,14.1,20.3,44,16,25,0.00
1999-03-13,14.3,20.3,53,18,33,0.00
1999-03-14,14.3,20.3,62,29,43,0.10
1999-03-15,14.0,20.4,62,35,44,0.00
1999-03-16,14.0,20.4,,,,0.00
1999-03-17,14.0,20.4,53,20,35,0.00
1999-03-18,13.8,20.4,61,26,41,0.00
1999-03-19,13.3,20.4,64,27,44,0.00
1999-03-20,12.6,20.4,59,35,45,0.00
1999-03-21,12.1,20.4,49,26,37,0.00
1999-03-22,12.0,20.4,53,27,36,0.00
1999-03-23,11.8,20.4,58,28,39,0.00
1999-03-24,11.4,20.4,60,31,43,0.00
1999-03-25,10.9,20.4,66,34,46,0.00
1999-03-26,10.5,20.4,54,30,40,0.00
1999-03-27,10.5,20.4,37,15,27,0.10
1999-03-28,10.6,20.5,40,14,29,0.00
1999-03-29,10.7,20.5,58,26,44,0.00
1999-03-30,9.9,20.5,53,24,39,0.00
1999-03-31,9.9,20.5,31,19,24,0.60
1999-04-01,10.3,21.1,33,15,20,0.20
1999-04-02,10.5,21.3,31,12,19,0.00
1999-04-03,10.7,21.3,37,17,25,0.30
1999-04-04,10.8,21.6,44,15,25,0.00
1999-04-05,11.1,21.6,41,15,29,0.00
1999-04-06,11.1,21.6,49,28,34,0.00
1999-04-07,11.1,21.6,55,25,35,0.50
1999-04-08,11.2,22.1,51,25,34,0.30
1999-04-09,11.3,22.4,30,13,21,0.80
1999-04-10,12.3,23.2,36,9,23,0.10
1999-04-11,12.7,23.3,54,15,34,0.00
1999-04-12,12.2,23.3,61,29,41,0.00
1999-04-13,11.7,23.3,56,27,41,0.00
1999-04-14,11.2,23.3,47,23,34,0.00
1999-04-15,11.0,23.3,45,19,30,0.00
1999-04-16,11.0,23.3,47,21,35,0.00
1999-04-17,10.3,23.3,60,31,46,0.00
1999-04-18,9.3,23.3,65,37,51,0.00
1999-04-19,8.5,23.3,65,41,51,0.00
1999-04-20,7.6,23.3,45,30,37,0.60
1999-04-21,7.7,23.9,44,25,31,0.30
1999-04-22,7.7,24.2,41,20,29,0.10
1999-04-23,7.7,24.3,34,25,28,0.10
1999-04-24,8.2,24.4,50,26,33,0.20
1999-04-25,8.0,24.6,49,25,33,0.20
1999-04-26,8.1,24.8,55,32,43,0.20
1999-04-27,7.7,25.0,50,31,36,0.80
1999-04-28,7.6,25.8,49,31,36,0.60
1999-04-29,7.5,26.4,50,30,36,0.20
1999-04-30,6.8,26.6,51,27,36,0.30
1999-05-01,7.1,26.9,52,27,39,0.00
1999-05-02,6.2,26.9,55,31,38,0.70
1999-05-03,5.3,27.6,41,25,30,1.40
1999-05-04,6.4,29.0,38,21,25,0.40
1999-05-05,6.9,29.4,41,20,29,0.10
1999-05-06,7.2,29.5,54,21,40,0.00
1999-05-07,6.8,29.5,66,32,51,0.00
1999-05-08,6.2,29.5,64,33,47,0.00
1999-05-09,5.2,29.5,41,22,31,0.50
1999-05-10,5.5,30.0,41,16,28,0.00
1999-05-11,5.6,30.0,46,20,35,0.00
1999-05-12,5.1,30.0,59,33,43,0.30
1999-05-13,4.6,30.3,52,31,38,0.80
1999-05-14,3.5,31.1,49,28,38,0.10
1999-05-15,2.5,31.2,47,24,32,0.50
1999-05-16,3.1,31.7,45,24,33,0.00
1999-05-17,2.9,31.7,57,27,44,0.00
1999-05-18,1.6,31.7,66,40,53,0.00
1999-05-19,0.0,31.7,65,40,49,0.00
1999-05-20,0.0,31.7,65,39,53,0.00
1999-05-21,0.0,31.7,69,41,54,0.00
1999-05-22,0.0,31.7,70,41,55,0.00
1999-05-23,0.0,31.7,73,43,56,0.00
1999-05-24,0.0,31.7,68,45,54,0.00
1999-05-25,0.0,31.7,66,42,50,0.00
1999-05-26,0.0,31.7,66,43,53,0.00
1999-05-27,0.0,31.7,69,42,55,0.00
1999-05-28,0.0,31.7,73,48,60,0.00
1999-05-29,0.0,31.7,64,43,51,0.00
1999-05-30,0.0,31.7,65,37,50,0.00
1999-05-31,0.0,31.7,54,33,42,0.00
1999-06-01,0.0,31.7,65,39,53,0.00
1999-06-02,0.0,31.7,49,35,42,0.60
1999-06-03,0.0,32.3,58,34,46,0.00
1999-06-04,0.0,32.3,48,32,39,0.50
1999-06-05,0.0,32.8,46,30,37,0.00
1999-06-06,0.0,32.8,58,37,44,0.20
1999-06-07,0.0,33.0,66,39,52,0.00
1999-06-08,0.0,33.0,57,37,48,0.00
1999-06-09,0.0,33.0,59,32,46,0.00
1999-06-10,0.0,33.0,61,38,48,0.00
1999-06-11,0.0,33.0,65,39,53,0.00
1999-06-12,0.0,33.0,70,41,56,0.00
1999-06-13,0.0,33.0,75,44,58,0.00
1999-06-14,0.0,33.0,76,48,62,0.00
1999-06-15,0.0,33.0,77,48,62,0.00
1999-06-16,0.0,33.0,76,45,60,0.00
1999-06-17,0.0,33.0,74,49,60,0.00
1999-06-18,0.0,33.0,78,48,64,0.00
1999-06-19,0.0,33.0,80,54,67,0.00
1999-06-20,0.0,33.0,82,54,68,0.00
1999-06-21,0.0,33.0,77,49,60,0.00
1999-06-22,0.0,33.0,68,47,57,0.00
1999-06-23,0.0,33.0,71,44,58,0.00
1999-06-24,0.0,33.0,81,51,66,0.00
1999-06-25,0.0,33.0,69,43,60,0.00
1999-06-26,0.0,33.0,70,40,56,0.00
1999-06-27,0.0,33.0,68,43,57,0.00
1999-06-28,0.0,33.0,72,46,59,0.00
1999-06-29,0.0,33.0,68,47,58,0.00
1999-06-30,0.0,33.0,71,49,60,0.00
1999-07-01,0.0,33.0,79,49,65,0.00
1999-07-02,0.0,33.0,82,54,69,0.00
1999-07-03,0.0,33.0,79,58,69,0.00
1999-07-04,0.0,33.0,78,47,65,0.00
1999-07-05,0.0,33.0,77,43,60,0.00
1999-07-06,0.0,33.0,88,53,70,0.00
1999-07-07,0.0,33.0,83,53,64,0.20
1999-07-08,0.0,33.2,72,50,61,0.00
1999-07-09,0.0,33.2,79,51,63,0.00
1999-07-10,0.0,33.2,78,48,64,0.00
1999-07-11,0.0,33.2,82,53,66,0.00
1999-07-12,0.0,33.2,82,53,67,0.00
1999-07-13,0.0,33.2,84,55,68,0.00
1999-07-14,0.0,33.2,64,48,55,0.60
1999-07-15,0.0,33.8,73,47,60,0.00
1999-07-16,0.0,33.8,65,48,54,0.00
1999-07-17,0.0,33.8,75,47,60,0.00
1999-07-18,0.0,33.8,80,48,63,0.00
1999-07-19,0.0,33.8,77,53,62,0.00
1999-07-20,0.0,33.8,77,51,64,0.00
1999-07-21,0.0,33.8,80,54,67,0.00
1999-07-22,0.0,33.8,,,,0.00
1999-07-23,0.0,33.8,84,54,69,0.00
1999-07-24,0.0,33.8,80,51,68,0.00
1999-07-25,0.0,33.8,78,48,63,0.00
1999-07-26,0.0,33.8,84,47,66,0.00
1999-07-27,0.0,33.8,83,55,65,0.20
1999-07-28,0.0,34.0,82,54,66,0.30
1999-07-29,0.0,34.3,76,55,64,0.00
1999-07-30,0.0,34.3,74,49,58,0.20
1999-07-31,0.0,34.5,74,49,59,0.00
1999-08-01,0.0,34.5,80,50,65,0.00
1999-08-02,0.0,34.5,83,57,68,0.00
1999-08-03,0.0,34.5,70,53,61,0.10
1999-08-04,0.0,34.6,77,53,61,0.10
1999-08-05,0.0,34.7,71,50,57,0.00
1999-08-06,0.0,34.7,76,49,62,0.00
1999-08-07,0.0,34.7,78,51,64,0.00
1999-08-08,0.0,34.7,82,52,64,0.00
1999-08-09,0.0,34.7,82,52,66,0.00
1999-08-10,0.0,34.7,76,49,58,0.20
1999-08-11,0.0,34.9,66,45,50,0.10
1999-08-12,0.0,35.0,69,44,57,0.00
1999-08-13,0.0,35.0,79,50,64,0.00
1999-08-14,0.0,35.0,77,56,67,0.00
1999-08-15,0.0,35.0,73,51,62,0.00
1999-08-16,0.0,35.0,78,50,65,0.00
1999-08-17,0.0,35.0,79,54,65,0.00
1999-08-18,0.0,35.0,83,54,66,0.00
1999-08-19,0.0,35.0,81,56,65,0.00
1999-08-20,0.0,35.0,80,49,60,0.90
1999-08-21,0.0,35.9,73,48,60,0.00
1999-08-22,0.0,35.9,79,49,64,0.00
1999-08-23,0.0,35.9,81,55,67,0.00
1999-08-24,0.0,35.9,78,55,63,0.00
1999-08-25,0.0,35.9,79,53,65,0.00
1999-08-26,0.0,35.9,78,52,64,0.00
1999-08-27,0.0,35.9,78,52,61,0.00
1999-08-28,0.0,35.9,77,48,61,0.00
1999-08-29,0.0,35.9,80,52,65,0.00
1999-08-30,0.0,35.9,78,52,60,0.20
1999-08-31,0.0,36.1,65,45,54,0.20
1999-09-01,0.0,36.3,72,50,58,0.00
1999-09-02,0.0,36.3,62,42,51,0.20
1999-09-03,0.0,36.5,53,35,41,0.30
1999-09-04,0.0,36.8,59,31,45,0.00
1999-09-05,0.0,36.8,68,37,54,0.00
1999-09-06,0.0,36.8,75,46,60,0.00
1999-09-07,0.0,36.8,66,41,52,0.00
1999-09-08,0.0,36.8,74,40,57,0.00
1999-09-09,0.0,36.8,74,47,59,0.00
1999-09-10,0.0,36.8,74,48,58,0.00
1999-09-11,0.0,36.8,68,44,53,0.00
1999-09-12,0.0,36.8,68,38,52,0.00
1999-09-13,0.0,36.8,73,43,57,0.00
1999-09-14,0.0,36.8,73,46,55,0.00
1999-09-15,0.0,36.8,72,41,55,0.00
1999-09-16,0.0,36.8,73,44,56,0.00
1999-09-17,0.0,36.8,75,44,57,0.00
1999-09-18,0.0,36.8,74,48,58,0.00
1999-09-19,0.0,36.8,54,39,46,0.30
1999-09-20,0.0,37.1,66,35,48,0.00
1999-09-21,0.0,37.1,70,43,54,0.00
1999-09-22,0.0,37.1,73,44,56,0.00
1999-09-23,0.0,37.1,70,47,55,0.00
1999-09-24,0.0,37.1,68,46,56,0.00
1999-09-25,0.0,37.1,69,43,56,0.00
1999-09-26,0.0,37.1,51,28,40,0.00
1999-09-27,0.0,37.1,46,25,33,0.00
1999-09-28,0.0,37.1,52,22,35,0.00
1999-09-29,0.0,37.1,63,,45,0.00
1999-09-30,0.0,37.1,69,41,53,0.00
1999-10-01,0.0,0.0,62,39,49,0.00
1999-10-02,0.0,0.0,62,35,47,0.00
1999-10-03,0.0,0.0,61,36,47,0.00
1999-10-04,0.0,0.0,70,38,54,0.00
1999-10-05,0.0,0.0,72,43,56,0.00
1999-10-06,0.0,0.0,64,36,49,0.00
1999-10-07,0.0,0.0,51,31,40,0.10
1999-10-08,0.0,0.1,62,37,48,0.00
1999-10-09,0.0,0.1,69,41,56,0.00
1999-10-10,0.0,0.1,75,47,58,0.00
1999-10-11,0.0,0.1,74,49,60,0.00
1999-10-12,0.0,0.1,69,47,56,0.00
1999-10-13,0.0,0.1,70,44,55,0.00
1999-10-14,0.0,0.1,69,40,53,0.00
1999-10-15,0.0,0.1,48,23,38,0.30
1999-10-16,0.0,0.4,38,15,26,0.00
1999-10-17,0.0,0.4,47,18,33,0.00
1999-10-18,0.0,0.4,51,26,38,0.00
1999-10-19,0.0,0.4,52,24,37,0.00
1999-10-20,0.0,0.4,58,35,44,0.00
1999-10-21,0.0,0.4,64,38,48,0.00
1999-10-22,0.0,0.4,64,35,48,0.00
1999-10-23,0.0,0.4,65,37,50,0.00
1999-10-24,0.0,0.4,66,42,51,0.00
